,visitor,home,dates,visitor_score,home_score
1867,DEN,DET,20220125,110,105
1868,NOP,PHI,20220125,107,117
1869,CHO,TOR,20220125,113,125
1870,LAC,WAS,20220125,116,115
1871,SAC,BOS,20220125,75,128
1872,LAL,BRK,20220125,106,96
1873,SAS,HOU,20220125,134,104
1874,DAL,GSW,20220125,92,130
1875,MIN,POR,20220125,109,107
1876,MIL,CLE,20220126,99,115
1877,CHO,IND,20220126,158,126
1878,LAC,ORL,20220126,111,102
1879,SAC,ATL,20220126,104,121
1880,NYK,MIA,20220126,96,110
1881,DEN,BRK,20220126,124,118
1882,TOR,CHI,20220126,105,111
1883,MEM,SAS,20220126,118,110
1884,DAL,POR,20220126,132,112
1885,PHO,UTA,20220126,105,97
1886,LAL,PHI,20220127,87,105
1887,MIN,GSW,20220127,115,124
1888,DET,ORL,20220128,103,119
1889,BOS,ATL,20220128,92,108
1890,LAL,CHO,20220128,114,117
1891,POR,HOU,20220128,125,110
1892,UTA,MEM,20220128,109,119
1893,LAC,MIA,20220128,114,121
1894,DEN,NOP,20220128,116,105
1895,IND,OKC,20220128,113,110
1896,CHI,SAS,20220128,122,131
1897,MIN,PHO,20220128,124,134
1898,NYK,MIL,20220128,108,123
1899,IND,DAL,20220129,105,132
1900,BOS,NOP,20220129,107,97
1901,SAC,PHI,20220129,101,103
1902,WAS,MEM,20220129,95,115
1903,TOR,MIA,20220129,124,120
1904,BRK,GSW,20220129,106,110
1905,LAL,ATL,20220130,121,129
1906,LAC,CHO,20220130,115,90
1907,POR,CHI,20220130,116,130
1908,CLE,DET,20220130,105,115
1909,DEN,MIL,20220130,136,100
1910,DAL,ORL,20220130,108,110
1911,UTA,MIN,20220130,106,126
1912,SAS,PHO,20220130,110,115
1913,NOP,CLE,20220131,90,93
1914,LAC,IND,20220131,116,122
1915,MEM,PHI,20220131,119,122
1916,TOR,ATL,20220131,106,100
1917,MIA,BOS,20220131,92,122
1918,SAC,NYK,20220131,96,116
1919,GSW,HOU,20220131,122,108
1920,POR,OKC,20220131,81,98
1921,NOP,DET,20220201,111,101
1922,WAS,MIL,20220201,98,112
1923,MIA,TOR,20220201,106,110
1924,ORL,CHI,20220201,115,126
1925,DEN,MIN,20220201,115,130
1926,GSW,SAS,20220201,124,120
1927,BRK,PHO,20220201,111,121
1928,ORL,IND,20220202,119,118
1929,WAS,PHI,20220202,106,103
1930,CHO,BOS,20220202,107,113
1931,MEM,NYK,20220202,120,108
1932,CLE,HOU,20220202,104,115
1933,OKC,DAL,20220202,120,114
1934,BRK,SAC,20220202,101,112
1935,DEN,UTA,20220202,104,108
1936,POR,LAL,20220202,94,99
1937,MIN,DET,20220203,128,117
1938,MIA,SAS,20220203,112,95
1939,PHO,ATL,20220203,115,124
1940,CHI,TOR,20220203,120,127
1941,SAC,GSW,20220203,114,126
1942,LAL,LAC,20220203,110,111
1943,CLE,CHO,20220204,102,101
1944,BOS,DET,20220204,102,93
1945,CHI,IND,20220204,122,115
1946,ATL,TOR,20220204,114,125
1947,HOU,SAS,20220204,106,131
1948,NOP,DEN,20220204,113,105
1949,BRK,UTA,20220204,102,125
1950,PHI,DAL,20220204,98,107
1951,OKC,POR,20220204,96,93
1952,MEM,ORL,20220205,135,115
1953,MIA,CHO,20220205,104,86
1954,PHO,WAS,20220205,95,80
1955,NYK,LAL,20220205,115,122
1956,MIL,POR,20220205,137,108
1957,OKC,SAC,20220205,103,113
1958,PHI,CHI,20220206,119,108
1959,BRK,DEN,20220206,104,124
1960,DET,MIN,20220206,105,118
1961,IND,CLE,20220206,85,98
1962,ATL,DAL,20220206,94,103
1963,BOS,ORL,20220206,116,83
1964,NOP,HOU,20220206,120,107
1965,MIL,LAC,20220206,137,113
1966,TOR,CHO,20220207,116,101
1967,MIA,WAS,20220207,121,100
1968,PHO,CHI,20220207,127,124
1969,GSW,OKC,20220207,110,98
1970,NYK,UTA,20220207,104,113
1971,PHO,PHI,20220208,114,109
1972,IND,ATL,20220208,112,133
1973,BOS,BRK,20220208,126,91
1974,LAC,MEM,20220208,109,135
1975,HOU,NOP,20220208,97,110
1976,DET,DAL,20220208,86,116
1977,NYK,DEN,20220208,115,132
1978,MIL,LAL,20220208,131,116
1979,ORL,POR,20220208,113,95
1980,MIN,SAC,20220208,134,114
1981,SAS,CLE,20220209,92,105
1982,CHI,CHO,20220209,121,109
1983,TOR,OKC,20220209,117,98
1984,LAL,POR,20220209,105,107
1985,MIN,SAC,20220209,119,132
1986,GSW,UTA,20220209,85,111
1987,MEM,DET,20220210,132,107
1988,MIA,NOP,20220210,112,97
1989,BRK,WAS,20220210,112,113
1990,TOR,HOU,20220210,139,120
1991,LAC,DAL,20220210,105,112
1992,NYK,GSW,20220210,116,114
1993,MIL,PHO,20220210,107,131
1994,CHO,DET,20220211,141,119
1995,CLE,IND,20220211,120,113
1996,OKC,PHI,20220211,87,100
1997,SAS,ATL,20220211,136,121
1998,DEN,BOS,20220211,102,108
1999,MIN,CHI,20220211,122,134
2000,ORL,UTA,20220211,99,114
2001,NYK,POR,20220212,103,112
2002,MEM,CHO,20220212,125,118
2003,SAS,NOP,20220212,124,114
2004,SAC,WAS,20220212,123,110
2005,CLE,PHI,20220212,93,103
2006,DEN,TOR,20220212,110,109
2007,OKC,CHI,20220212,101,106
2008,BRK,MIA,20220212,111,115
2009,LAC,DAL,20220212,99,97
2010,LAL,GSW,20220212,115,117
2011,ORL,PHO,20220212,105,132
2012,ATL,BOS,20220213,95,105
2013,MIN,IND,20220213,129,120
2014,DET,WAS,20220214,94,103
2015,SAC,BRK,20220214,85,109
2016,OKC,NYK,20220214,127,123
2017,SAS,CHI,20220214,109,120
2018,POR,MIL,20220214,122,107
2019,TOR,NOP,20220214,90,120
2020,ORL,DEN,20220214,111,121
2021,HOU,UTA,20220214,101,135
2022,GSW,LAC,20220214,104,119
2023,CLE,ATL,20220215,116,124
2024,DAL,MIA,20220215,107,99
2025,BOS,PHI,20220215,135,87
2026,IND,MIL,20220215,119,128
2027,CHO,MIN,20220215,120,126
2028,MEM,NOP,20220215,121,109
2029,LAC,PHO,20220215,96,103
2030,ATL,ORL,20220216,130,109
2031,DET,BOS,20220216,112,111
2032,WAS,IND,20220216,108,113
2033,BRK,NYK,20220216,111,106
2034,SAC,CHI,20220216,118,125
2035,POR,MEM,20220216,123,119
2036,TOR,MIN,20220216,103,91
2037,SAS,OKC,20220216,114,106
2038,HOU,PHO,20220216,121,124
2039,DEN,GSW,20220216,117,116
2040,UTA,LAL,20220216,101,106
2041,MIA,CHO,20220217,111,107
2042,WAS,BRK,20220217,117,103
2043,DAL,NOP,20220217,125,118
2044,PHI,MIL,20220217,123,120
2045,HOU,LAC,20220217,111,142
2046,CLE,DET,20220224,103,106
2047,BOS,BRK,20220224,129,106
2048,ATL,CHI,20220224,108,112
2049,MEM,MIN,20220224,114,119
2050,PHO,OKC,20220224,124,104
2051,GSW,POR,20220224,132,95
2052,DEN,SAC,20220224,128,110
2053,TOR,CHO,20220225,93,125
2054,OKC,IND,20220225,129,125
2055,HOU,ORL,20220225,111,119
2056,SAS,WAS,20220225,157,153
2057,MIA,NYK,20220225,115,100
2058,PHI,MIN,20220225,133,102
2059,NOP,PHO,20220225,117,102
2060,DAL,UTA,20220225,109,114
2061,LAC,LAL,20220225,105,102
2062,BOS,DET,20220226,113,104
2063,TOR,ATL,20220226,100,127
2064,MEM,CHI,20220226,116,110
2065,WAS,CLE,20220226,86,92
2066,SAS,MIA,20220226,129,133
2067,BRK,MIL,20220226,126,123
2068,SAC,DEN,20220226,110,115
2069,PHI,NYK,20220227,125,109
2070,UTA,PHO,20220227,118,114
2071,BOS,IND,20220227,107,128
2072,DET,CHO,20220227,127,126
2073,LAC,HOU,20220227,99,98
2074,DAL,GSW,20220227,107,101
2075,DEN,POR,20220227,124,92
2076,NOP,LAL,20220227,123,95
2077,MIN,CLE,20220228,127,122
2078,IND,ORL,20220228,103,119
2079,TOR,BRK,20220228,133,97
2080,CHI,MIA,20220228,99,112
2081,SAS,MEM,20220228,105,118
2082,CHO,MIL,20220228,106,130
2083,SAC,OKC,20220228,131,110
2084,DET,WAS,20220301,113,116
2085,ATL,BOS,20220301,98,107
2086,BRK,TOR,20220301,108,109
2087,LAC,HOU,20220301,113,100
2088,GSW,MIN,20220301,114,129
2089,DAL,LAL,20220301,109,104
2090,CHO,CLE,20220302,119,98
2091,IND,ORL,20220302,122,114
2092,NYK,PHI,20220302,108,123
2093,UTA,HOU,20220302,132,127
2094,MIA,MIL,20220302,119,120
2095,SAC,NOP,20220302,95,125
2096,OKC,DEN,20220302,119,107
2097,POR,PHO,20220302,90,120
2098,CHI,ATL,20220303,124,130
2099,MEM,BOS,20220303,107,120
2100,MIA,BRK,20220303,113,107
2101,DET,TOR,20220303,108,106
2102,GSW,DAL,20220303,113,122
2103,SAC,SAS,20220303,115,112
2104,LAL,LAC,20220303,111,132
2105,IND,DET,20220304,106,111
2106,CLE,PHI,20220304,119,125
2107,ATL,WAS,20220304,117,114
2108,MIL,CHI,20220304,118,112
2109,ORL,TOR,20220304,103,97
2110,UTA,NOP,20220304,90,124
2111,MIN,OKC,20220304,138,101
2112,HOU,DEN,20220304,101,116
2113,NYK,PHO,20220304,114,115
2114,SAC,DAL,20220305,113,114
2115,SAS,CHO,20220305,117,123
2116,ORL,MEM,20220305,96,124
2117,PHI,MIA,20220305,82,99
2118,POR,MIN,20220305,121,135
2119,GSW,LAL,20220305,116,124
2120,BRK,BOS,20220306,120,126
2121,PHO,MIL,20220306,122,132
2122,IND,WAS,20220306,123,133
2123,MEM,HOU,20220306,112,123
2124,UTA,OKC,20220306,116,103
2125,TOR,CLE,20220306,96,104
2126,NOP,DEN,20220306,130,138
2127,NYK,LAC,20220306,116,93
2128,ATL,DET,20220307,110,113
2129,CHI,PHI,20220307,106,121
2130,HOU,MIA,20220307,106,123
2131,POR,MIN,20220307,81,124
2132,UTA,DAL,20220307,103,111
2133,LAL,SAS,20220307,110,117
2134,GSW,DEN,20220307,124,131
2135,NYK,SAC,20220307,131,115
2136,BRK,CHO,20220308,132,121
2137,CLE,IND,20220308,127,124
2138,PHO,ORL,20220308,102,99
2139,NOP,MEM,20220308,111,132
2140,MIL,OKC,20220308,142,115
2141,LAC,GSW,20220308,97,112
2142,BOS,CHO,20220309,115,101
2143,CHI,DET,20220309,114,108
2144,PHO,MIA,20220309,111,90
2145,LAL,HOU,20220309,130,139
2146,ATL,MIL,20220309,115,124
2147,OKC,MIN,20220309,102,132
2148,ORL,NOP,20220309,108,102
2149,NYK,DAL,20220309,107,77
2150,TOR,SAS,20220309,119,104
2151,DEN,SAC,20220309,106,100
2152,POR,UTA,20220309,85,123
2153,WAS,LAC,20220309,109,115
2154,BRK,PHI,20220310,129,100
2155,GSW,DEN,20220310,113,102
2156,MIN,ORL,20220311,110,118
2157,LAC,ATL,20220311,106,112
2158,DET,BOS,20220311,103,114
2159,DAL,HOU,20220311,113,100
2160,NYK,MEM,20220311,114,118
2161,CLE,MIA,20220311,105,117
2162,CHO,NOP,20220311,142,120
2163,UTA,SAS,20220311,102,104
2164,TOR,PHO,20220311,117,112
2165,WAS,LAL,20220311,109,122
2166,CLE,CHI,20220312,91,101
2167,MIN,MIA,20220312,113,104
2168,IND,SAS,20220312,119,108
2169,MIL,GSW,20220312,109,122
2170,TOR,DEN,20220312,127,115
2171,SAC,UTA,20220312,125,134
2172,WAS,POR,20220312,118,127
2173,NYK,BRK,20220313,107,110
2174,LAC,DET,20220313,106,102
2175,DAL,BOS,20220313,95,92
2176,PHI,ORL,20220313,116,114
2177,IND,ATL,20220313,128,131
2178,HOU,NOP,20220313,105,130
2179,MEM,OKC,20220313,125,118
2180,LAL,PHO,20220313,111,140
2181,LAC,CLE,20220314,111,120
2182,POR,ATL,20220314,113,122
2183,DEN,PHI,20220314,114,110
2184,CHO,OKC,20220314,134,116
2185,MIN,SAS,20220314,149,139
2186,WAS,GSW,20220314,112,126
2187,CHI,SAC,20220314,103,112
2188,MIL,UTA,20220314,117,111
2189,TOR,LAL,20220314,114,103
2190,MEM,IND,20220315,135,102
2191,BRK,ORL,20220315,150,108
2192,DET,MIA,20220315,98,105
2193,PHO,NOP,20220315,131,115
2194,ATL,CHO,20220316,106,116
2195,PHI,CLE,20220316,118,114
2196,DEN,WAS,20220316,127,109
2197,DAL,BRK,20220316,113,111
2198,POR,NYK,20220316,98,128
2199,PHO,HOU,20220316,129,112
2200,LAL,MIN,20220316,104,124
2201,OKC,SAS,20220316,120,122
2202,CHI,UTA,20220316,110,125
2203,BOS,GSW,20220316,110,88
2204,MIL,SAC,20220316,135,126
2205,TOR,LAC,20220316,103,100
2206,DET,ORL,20220317,134,120
2207,DAL,PHI,20220318,101,111
2208,MEM,ATL,20220318,105,120
2209,POR,BRK,20220318,123,128
2210,DEN,CLE,20220318,116,119
2211,WAS,NYK,20220318,97,100
2212,LAL,TOR,20220318,128,123
2213,IND,HOU,20220318,121,118
2214,OKC,MIA,20220318,108,120
2215,NOP,SAS,20220318,124,91
2216,LAC,UTA,20220318,92,121
2217,CHI,PHO,20220318,102,129
2218,BOS,SAC,20220318,126,97
2219,MIL,MIN,20220319,119,138
2220,DAL,CHO,20220319,108,129
2221,DET,CLE,20220319,109,113
2222,LAL,WAS,20220319,119,127
2223,MEM,HOU,20220320,122,98
2224,POR,IND,20220320,98,129
2225,NOP,ATL,20220320,117,112
2226,OKC,ORL,20220320,85,90
2227,PHO,SAC,20220320,127,124
2228,UTA,NYK,20220320,108,93
2229,BOS,DEN,20220320,124,104
2230,SAS,GSW,20220320,110,108
2231,TOR,PHI,20220320,93,88
2232,NOP,CHO,20220321,103,106
2233,LAL,CLE,20220321,131,120
2234,POR,DET,20220321,119,115
2235,UTA,BRK,20220321,106,114
2236,MIA,PHI,20220321,106,113
2237,TOR,CHI,20220321,99,113
2238,WAS,HOU,20220321,97,115
2239,BOS,OKC,20220321,132,123
2240,MIN,DAL,20220321,108,110
2241,GSW,ORL,20220322,90,94
2242,ATL,NYK,20220322,117,111
2243,CHI,MIL,20220322,98,126
2244,LAC,DEN,20220322,115,127
2245,NYK,CHO,20220323,121,106
2246,ATL,DET,20220323,101,122
2247,SAC,IND,20220323,110,109
2248,UTA,BOS,20220323,97,125
2249,BRK,MEM,20220323,120,132
2250,GSW,MIA,20220323,118,104
2251,PHO,MIN,20220323,125,116
2252,ORL,OKC,20220323,102,118
2253,HOU,DAL,20220323,91,110
2254,PHI,LAL,20220323,126,121
2255,SAS,POR,20220323,133,96
2256,CLE,TOR,20220324,104,117
2257,IND,MEM,20220324,103,133
2258,WAS,MIL,20220324,102,114
2259,CHI,NOP,20220324,109,126
2260,PHO,DEN,20220324,140,130
2261,UTA,CHO,20220325,101,107
2262,WAS,DET,20220325,100,97
2263,GSW,ATL,20220325,110,121
2264,NYK,MIA,20220325,111,103
2265,DAL,MIN,20220325,95,116
2266,HOU,POR,20220325,125,106
2267,PHI,LAC,20220325,122,97
2268,SAS,NOP,20220326,107,103
2269,SAC,ORL,20220326,114,110
2270,IND,TOR,20220326,91,131
2271,CHI,CLE,20220326,98,94
2272,MIL,MEM,20220326,102,127
2273,BRK,MIA,20220326,110,95
2274,OKC,DEN,20220326,107,113
2275,HOU,POR,20220326,115,98
2276,NYK,DET,20220327,104,102
2277,MIN,BOS,20220327,112,134
2278,PHI,PHO,20220327,104,114
2279,GSW,WAS,20220327,115,123
2280,LAL,NOP,20220327,108,116
2281,CHO,BRK,20220327,119,110
2282,UTA,DAL,20220327,100,114
2283,DEN,CHO,20220328,113,109
2284,ORL,CLE,20220328,101,107
2285,ATL,IND,20220328,132,123
2286,SAC,MIA,20220328,100,123
2287,CHI,NYK,20220328,104,109
2288,BOS,TOR,20220328,112,115
2289,SAS,HOU,20220328,123,120
2290,GSW,MEM,20220328,95,123
2291,OKC,POR,20220328,134,131
2292,MIL,PHI,20220329,118,116
2293,CHI,WAS,20220329,107,94
2294,DET,BRK,20220329,123,130
2295,LAL,DAL,20220329,110,128
2296,UTA,LAC,20220329,115,121
2297,DAL,CLE,20220330,120,112
2298,DEN,IND,20220330,125,118
2299,ORL,WAS,20220330,110,127
2300,MIA,BOS,20220330,106,98
2301,CHO,NYK,20220330,125,114
2302,MIN,TOR,20220330,102,125
2303,SAC,HOU,20220330,121,118
2304,ATL,OKC,20220330,136,118
2305,MEM,SAS,20220330,112,111
2306,PHO,GSW,20220330,107,103
2307,NOP,POR,20220330,117,107
2308,PHI,DET,20220331,94,102
2309,CLE,ATL,20220331,107,131
2310,MIL,BRK,20220331,120,119
2311,LAC,CHI,20220331,130,135
2312,LAL,UTA,20220331,109,122
2313,TOR,ORL,20220401,102,89
2314,DAL,WAS,20220401,103,135
2315,IND,BOS,20220401,123,128
2316,SAC,HOU,20220401,122,117
2317,PHO,MEM,20220401,114,122
2318,LAC,MIL,20220401,153,119
2319,DET,OKC,20220401,110,101
2320,POR,SAS,20220401,111,130
2321,MIN,DEN,20220401,136,130
2322,NOP,LAL,20220401,114,111
2323,CHO,PHI,20220402,114,144
2324,CLE,NYK,20220402,119,101
2325,BRK,ATL,20220402,115,122
2326,MIA,CHI,20220402,127,109
2327,UTA,GSW,20220402,107,111
2328,WAS,BOS,20220403,102,144
2329,DAL,MIL,20220403,118,112
2330,DEN,LAL,20220403,129,118
2331,DET,IND,20220403,121,117
2332,PHI,CLE,20220403,112,108
2333,NYK,ORL,20220403,118,88
2334,MIN,HOU,20220403,139,132
2335,PHO,OKC,20220403,96,117
2336,POR,SAS,20220403,92,113
2337,MIA,TOR,20220403,114,109
2338,GSW,SAC,20220403,109,90
2339,NOP,LAC,20220403,100,119
2340,PHI,IND,20220405,131,122
2341,CLE,ORL,20220405,115,120
2342,HOU,BRK,20220405,105,118
2343,CHO,MIA,20220405,115,144
2344,ATL,TOR,20220405,108,118
2345,MIL,CHI,20220405,127,106
2346,WAS,MIN,20220405,132,114
2347,POR,OKC,20220405,94,98
2348,SAS,DEN,20220405,116,97
2349,MEM,UTA,20220405,115,121
2350,NOP,SAC,20220405,123,109
2351,LAL,PHO,20220405,110,121
2352,DAL,DET,20220406,131,113
2353,BRK,NYK,20220406,110,98
2354,WAS,ATL,20220406,103,118
2355,BOS,CHI,20220406,117,94
2356,OKC,UTA,20220406,101,137
2357,PHO,LAC,20220406,109,113
2358,ORL,CHO,20220407,101,128
2359,BOS,MIL,20220407,121,127
2360,PHI,TOR,20220407,114,119
2361,SAS,MIN,20220407,121,127
2362,POR,NOP,20220407,94,127
2363,MEM,DEN,20220407,109,122
2364,LAL,GSW,20220407,112,128
2365,MIL,DET,20220408,131,101
2366,NYK,WAS,20220408,114,92
2367,CLE,BRK,20220408,107,118
2368,HOU,TOR,20220408,115,117
2369,CHO,CHI,20220408,133,117
2370,ATL,MIA,20220408,109,113
2371,POR,DAL,20220408,78,128
2372,PHO,UTA,20220408,111,105
2373,OKC,LAL,20220408,101,120
2374,IND,PHI,20220409,120,133
2375,NOP,MEM,20220409,114,141
2376,GSW,SAS,20220409,100,94
2377,SAC,LAC,20220409,98,117
2378,IND,BRK,20220410,126,134
2379,WAS,CHO,20220410,108,124
2380,MIL,CLE,20220410,115,133
2381,ATL,HOU,20220410,130,114
2382,BOS,MEM,20220410,139,110
2383,TOR,NYK,20220410,94,105
2384,MIA,ORL,20220410,111,125
2385,DET,PHI,20220410,106,118
2386,CHI,MIN,20220410,124,120
2387,SAS,DAL,20220410,120,130
2388,LAL,DEN,20220410,146,141
2389,OKC,LAC,20220410,88,138
2390,GSW,NOP,20220410,128,107
2391,SAC,PHO,20220410,116,109
2392,UTA,POR,20220410,111,80
2393,CLE,BRK,20220412,108,115
2394,LAC,MIN,20220412,104,109
2395,CHO,ATL,20220413,103,132
2396,SAS,NOP,20220413,103,113
2397,ATL,CLE,20220415,107,101
2398,NOP,LAC,20220415,105,101
2399,UTA,DAL,20220416,99,93
2400,MIN,MEM,20220416,130,117
2401,TOR,PHI,20220416,111,131
2402,DEN,GSW,20220416,107,123
2403,ATL,MIA,20220417,91,115
2404,BRK,BOS,20220417,114,115
2405,CHI,MIL,20220417,86,93
2406,NOP,PHO,20220417,99,110
2407,TOR,PHI,20220418,97,112
2408,UTA,DAL,20220418,104,110
2409,DEN,GSW,20220418,106,126
2410,ATL,MIA,20220419,105,115
2411,MIN,MEM,20220419,96,124
2412,NOP,PHO,20220419,125,114
2413,BRK,BOS,20220420,107,114
2414,PHI,TOR,20220420,104,101
2415,CHI,MIL,20220420,114,110
2416,MEM,MIN,20220421,104,95
2417,DAL,UTA,20220421,126,118
2418,GSW,DEN,20220421,118,113
2419,MIA,ATL,20220422,110,111
2420,MIL,CHI,20220422,111,81
2421,PHO,NOP,20220422,114,111
2422,PHI,TOR,20220423,102,110
2423,DAL,UTA,20220423,99,100
2424,BOS,BRK,20220423,109,103
2425,MEM,MIN,20220423,118,119
2426,MIL,CHI,20220424,119,95
2427,GSW,DEN,20220424,121,126
2428,MIA,ATL,20220424,110,86
2429,PHO,NOP,20220424,103,118
2430,BOS,BRK,20220425,116,112
2431,TOR,PHI,20220425,103,88
2432,UTA,DAL,20220425,77,102
2433,ATL,MIA,20220426,94,97
2434,MIN,MEM,20220426,109,111
2435,NOP,PHO,20220426,97,112
2436,CHI,MIL,20220427,100,116
2437,DEN,GSW,20220427,98,102
2438,PHI,TOR,20220428,132,97
2439,PHO,NOP,20220428,115,109
2440,DAL,UTA,20220428,98,96
2441,MEM,MIN,20220429,114,106
2442,MIL,BOS,20220501,101,89
2443,GSW,MEM,20220501,117,116
2444,PHI,MIA,20220502,92,106
2445,DAL,PHO,20220502,114,121
2446,MIL,BOS,20220503,86,109
2447,GSW,MEM,20220503,101,106
2448,PHI,MIA,20220504,103,119
2449,DAL,PHO,20220504,109,129
2450,MIA,PHI,20220506,79,99
2451,PHO,DAL,20220506,94,103
2452,BOS,MIL,20220507,101,103
2453,MEM,GSW,20220507,112,142
2454,PHO,DAL,20220508,101,111
2455,MIA,PHI,20220508,108,116
2456,BOS,MIL,20220509,116,108
2457,MEM,GSW,20220509,98,101
2458,PHI,MIA,20220510,85,120
2459,DAL,PHO,20220510,80,110
2460,MIL,BOS,20220511,110,107
2461,GSW,MEM,20220511,95,134
2462,MIA,PHI,20220512,99,90
2463,PHO,DAL,20220512,86,113
2464,BOS,MIL,20220513,108,95
2465,MEM,GSW,20220513,96,110
2466,MIL,BOS,20220515,81,109
2467,DAL,PHO,20220515,123,90
2468,BOS,MIA,20220517,107,118
2469,DAL,GSW,20220518,87,112
2470,BOS,MIA,20220519,127,102
2471,DAL,GSW,20220520,117,126
2472,MIA,BOS,20220521,109,103
2473,GSW,DAL,20220522,109,100
2474,MIA,BOS,20220523,82,102
2475,GSW,DAL,20220524,109,119
2476,BOS,MIA,20220525,93,80
2477,DAL,GSW,20220526,110,120
2478,MIA,BOS,20220527,111,103
2479,BOS,MIA,20220529,100,96
2480,BOS,GSW,20220602,120,108
2481,BOS,GSW,20220605,88,107
2482,GSW,BOS,20220608,100,116
2483,GSW,BOS,20220610,107,97
2484,BOS,GSW,20220613,94,104
2485,GSW,BOS,20220616,103,90
