NYKTOR20181110,NYK,TOR,20181110,112,128
MILLAC20181110,MIL,LAC,20181110,126,128
PHONOP20181110,PHO,NOP,20181110,99,119
CLECHI20181110,CLE,CHI,20181110,98,99
PHIMEM20181110,PHI,MEM,20181110,106,112
WASMIA20181110,WAS,MIA,20181110,116,110
BRKGSW20181110,BRK,GSW,20181110,100,116
HOUSAS20181110,HOU,SAS,20181110,89,96
OKCDAL20181110,OKC,DAL,20181110,96,111
LALSAC20181110,LAL,SAC,20181110,101,86
CHODET20181111,CHO,DET,20181111,113,103
INDHOU20181111,IND,HOU,20181111,103,115
ORLNYK20181111,ORL,NYK,20181111,115,89
MILDEN20181111,MIL,DEN,20181111,121,114
BOSPOR20181111,BOS,POR,20181111,94,100
ATLLAL20181111,ATL,LAL,20181111,106,107
ORLWAS20181112,ORL,WAS,20181112,109,117
PHIMIA20181112,PHI,MIA,20181112,124,114
NOPTOR20181112,NOP,TOR,20181112,126,110
DALCHI20181112,DAL,CHI,20181112,103,98
UTAMEM20181112,UTA,MEM,20181112,96,88
BRKMIN20181112,BRK,MIN,20181112,113,120
PHOOKC20181112,PHO,OKC,20181112,101,118
SASSAC20181112,SAS,SAC,20181112,99,104
GSWLAC20181112,GSW,LAC,20181112,116,121
CHOCLE20181113,CHO,CLE,20181113,89,113
HOUDEN20181113,HOU,DEN,20181113,109,99
ATLGSW20181113,ATL,GSW,20181113,103,110
PHIORL20181114,PHI,ORL,20181114,106,111
CLEWAS20181114,CLE,WAS,20181114,95,119
CHIBOS20181114,CHI,BOS,20181114,82,111
MIABRK20181114,MIA,BRK,20181114,120,107
DETTOR20181114,DET,TOR,20181114,106,104
MEMMIL20181114,MEM,MIL,20181114,116,113
NOPMIN20181114,NOP,MIN,20181114,100,107
NYKOKC20181114,NYK,OKC,20181114,103,128
UTADAL20181114,UTA,DAL,20181114,68,118
SASPHO20181114,SAS,PHO,20181114,96,116
PORLAL20181114,POR,LAL,20181114,117,126
GSWHOU20181115,GSW,HOU,20181115,86,107
ATLDEN20181115,ATL,DEN,20181115,93,138
SASLAC20181115,SAS,LAC,20181115,111,116
TORBOS20181116,TOR,BOS,20181116,116,123
MIAIND20181116,MIA,IND,20181116,91,99
UTAPHI20181116,UTA,PHI,20181116,107,113
BRKWAS20181116,BRK,WAS,20181116,115,104
SACMEM20181116,SAC,MEM,20181116,104,112
PORMIN20181116,POR,MIN,20181116,96,112
NYKNOP20181116,NYK,NOP,20181116,124,129
CHIMIL20181116,CHI,MIL,20181116,104,123
LACBRK20181117,LAC,BRK,20181117,127,119
PHICHO20181117,PHI,CHO,20181117,122,119
ATLIND20181117,ATL,IND,20181117,89,97
DENNOP20181117,DEN,NOP,20181117,115,125
LALORL20181117,LAL,ORL,20181117,117,130
UTABOS20181117,UTA,BOS,20181117,98,86
TORCHI20181117,TOR,CHI,20181117,122,83
SACHOU20181117,SAC,HOU,20181117,112,132
GSWDAL20181117,GSW,DAL,20181117,109,112
OKCPHO20181117,OKC,PHO,20181117,110,100
MEMMIN20181118,MEM,MIN,20181118,100,87
LALMIA20181118,LAL,MIA,20181118,113,97
NYKORL20181118,NYK,ORL,20181118,117,131
PORWAS20181118,POR,WAS,20181118,119,109
GSWSAS20181118,GSW,SAS,20181118,92,104
BOSCHO20181119,BOS,CHO,20181119,112,117
CLEDET20181119,CLE,DET,20181119,102,113
UTAIND20181119,UTA,IND,20181119,94,121
PHOPHI20181119,PHO,PHI,20181119,114,119
LACATL20181119,LAC,ATL,20181119,127,119
DALMEM20181119,DAL,MEM,20181119,88,98
DENMIL20181119,DEN,MIL,20181119,98,104
SASNOP20181119,SAS,NOP,20181119,126,140
OKCSAC20181119,OKC,SAC,20181119,113,117
TORORL20181120,TOR,ORL,20181120,93,91
LACWAS20181120,LAC,WAS,20181120,118,125
BRKMIA20181120,BRK,MIA,20181120,104,92
PORNYK20181120,POR,NYK,20181120,118,114
INDCHO20181121,IND,CHO,20181121,109,127
NOPPHI20181121,NOP,PHI,20181121,120,121
TORATL20181121,TOR,ATL,20181121,124,108
NYKBOS20181121,NYK,BOS,20181121,117,109
PHOCHI20181121,PHO,CHI,20181121,116,124
LALCLE20181121,LAL,CLE,20181121,109,105
DETHOU20181121,DET,HOU,20181121,124,126
PORMIL20181121,POR,MIL,20181121,100,143
DENMIN20181121,DEN,MIN,20181121,103,101
BRKDAL20181121,BRK,DAL,20181121,113,119
MEMSAS20181121,MEM,SAS,20181121,104,103
SACUTA20181121,SAC,UTA,20181121,119,110
OKCGSW20181121,OKC,GSW,20181121,123,95
MINBRK20181123,MIN,BRK,20181123,112,102
MEMLAC20181123,MEM,LAC,20181123,107,112
HOUDET20181123,HOU,DET,20181123,111,116
BOSATL20181123,BOS,ATL,20181123,114,96
NOPNYK20181123,NOP,NYK,20181123,109,114
CLEPHI20181123,CLE,PHI,20181123,121,112
WASTOR20181123,WAS,TOR,20181123,107,125
MIACHI20181123,MIA,CHI,20181123,103,96
SASIND20181123,SAS,IND,20181123,111,100
CHOOKC20181123,CHO,OKC,20181123,104,109
PHOMIL20181123,PHO,MIL,20181123,116,114
ORLDEN20181123,ORL,DEN,20181123,87,112
PORGSW20181123,POR,GSW,20181123,97,125
UTALAL20181123,UTA,LAL,20181123,83,90
HOUCLE20181124,HOU,CLE,20181124,108,117
CHIMIN20181124,CHI,MIN,20181124,96,111
DENOKC20181124,DEN,OKC,20181124,105,98
NOPWAS20181124,NOP,WAS,20181124,114,124
BOSDAL20181124,BOS,DAL,20181124,104,113
SACGSW20181124,SAC,GSW,20181124,116,117
SASMIL20181124,SAS,MIL,20181124,129,135
ORLLAL20181125,ORL,LAL,20181125,108,104
PHODET20181125,PHO,DET,20181125,107,118
CHOATL20181125,CHO,ATL,20181125,123,124
PHIBRK20181125,PHI,BRK,20181125,127,125
NYKMEM20181125,NYK,MEM,20181125,103,98
MIATOR20181125,MIA,TOR,20181125,115,125
UTASAC20181125,UTA,SAC,20181125,133,112
LACPOR20181125,LAC,POR,20181125,104,100
MILCHO20181126,MIL,CHO,20181126,107,110
MINCLE20181126,MIN,CLE,20181126,102,95
HOUWAS20181126,HOU,WAS,20181126,131,135
SASCHI20181126,SAS,CHI,20181126,108,107
BOSNOP20181126,BOS,NOP,20181126,124,107
INDUTA20181126,IND,UTA,20181126,121,88
ORLGSW20181126,ORL,GSW,20181126,110,116
NYKDET20181127,NYK,DET,20181127,108,115
ATLMIA20181127,ATL,MIA,20181127,115,113
TORMEM20181127,TOR,MEM,20181127,122,114
LALDEN20181127,LAL,DEN,20181127,85,117
INDPHO20181127,IND,PHO,20181127,109,104
ATLCHO20181128,ATL,CHO,20181128,94,108
NYKPHI20181128,NYK,PHI,20181128,91,117
UTABRK20181128,UTA,BRK,20181128,101,91
DALHOU20181128,DAL,HOU,20181128,128,108
CHIMIL20181128,CHI,MIL,20181128,113,116
SASMIN20181128,SAS,MIN,20181128,89,128
WASNOP20181128,WAS,NOP,20181128,104,125
CLEOKC20181128,CLE,OKC,20181128,83,100
ORLPOR20181128,ORL,POR,20181128,112,115
PHOLAC20181128,PHO,LAC,20181128,99,115
