,visitor,home,dates,visitor_score,home_score
784,DEN,LAL,20150210,106,96
785,NYK,ORL,20150211,83,89
786,ATL,BOS,20150211,88,89
787,SAS,DET,20150211,104,87
788,WAS,TOR,20150211,93,95
789,MIA,CLE,20150211,93,113
790,SAC,MIL,20150211,103,111
791,GSW,MIN,20150211,94,91
792,IND,NOP,20150211,106,93
793,MEM,OKC,20150211,89,105
794,UTA,DAL,20150211,82,87
795,LAL,POR,20150211,86,102
796,HOU,LAC,20150211,95,110
797,CLE,CHI,20150212,98,113
798,DAL,OKC,20150219,89,104
799,SAS,LAC,20150219,115,119
800,NOP,ORL,20150220,84,95
801,IND,PHI,20150220,106,95
802,TOR,ATL,20150220,105,80
803,CHI,DET,20150220,91,100
804,MIA,NYK,20150220,111,87
805,PHO,MIN,20150220,109,111
806,CLE,WAS,20150220,127,89
807,HOU,DAL,20150220,100,111
808,DEN,MIL,20150220,81,89
809,POR,UTA,20150220,76,92
810,BOS,SAC,20150220,101,109
811,SAS,GSW,20150220,99,110
812,BRK,LAL,20150220,114,105
813,OKC,CHO,20150221,110,103
814,NOP,MIA,20150221,105,91
815,PHO,CHI,20150221,107,112
816,TOR,HOU,20150221,76,98
817,SAC,LAC,20150221,99,126
818,CLE,NYK,20150222,101,83
819,WAS,DET,20150222,89,106
820,ATL,MIL,20150222,97,86
821,GSW,IND,20150222,98,104
822,PHI,ORL,20150222,98,103
823,DEN,OKC,20150222,94,119
824,CHO,DAL,20150222,81,92
825,MEM,POR,20150222,98,92
826,BOS,LAL,20150222,111,118
827,PHI,MIA,20150223,108,119
828,MIL,CHI,20150223,71,87
829,MIN,HOU,20150223,102,113
830,TOR,NOP,20150223,97,100
831,BRK,DEN,20150223,110,82
832,BOS,PHO,20150223,115,110
833,SAS,UTA,20150223,81,90
834,MEM,LAC,20150223,90,87
835,GSW,WAS,20150224,114,107
836,CLE,DET,20150224,102,93
837,IND,OKC,20150224,92,105
838,TOR,DAL,20150224,92,99
839,MIA,ORL,20150225,93,90
840,DAL,ATL,20150225,87,104
841,NYK,BOS,20150225,94,115
842,CHO,CHI,20150225,98,86
843,LAC,HOU,20150225,105,110
844,PHI,MIL,20150225,88,104
845,WAS,MIN,20150225,77,97
846,BRK,NOP,20150225,96,102
847,PHO,DEN,20150225,110,96
848,LAL,UTA,20150225,100,97
849,MEM,SAC,20150225,90,102
850,SAS,POR,20150225,95,111
851,GSW,CLE,20150226,99,110
852,OKC,PHO,20150226,113,117
853,CLE,IND,20150227,86,93
854,WAS,PHI,20150227,81,89
855,ORL,ATL,20150227,88,95
856,CHO,BOS,20150227,98,106
857,NYK,DET,20150227,121,115
858,GSW,TOR,20150227,113,89
859,MIN,CHI,20150227,89,96
860,BRK,HOU,20150227,98,102
861,LAC,MEM,20150227,97,79
862,MIA,NOP,20150227,102,104
863,UTA,DEN,20150227,104,82
864,SAS,SAC,20150227,107,96
865,MIL,LAL,20150227,93,101
866,OKC,POR,20150227,112,115
867,DET,WAS,20150228,95,99
868,ATL,MIA,20150228,93,91
869,TOR,NYK,20150228,98,103
870,MEM,MIN,20150228,101,97
871,BRK,DAL,20150228,104,94
872,SAS,PHO,20150228,101,74
873,MIL,UTA,20150228,75,82
874,LAC,CHI,20150301,96,86
875,CLE,HOU,20150301,103,105
876,GSW,BOS,20150301,106,101
877,PHI,IND,20150301,74,94
878,CHO,ORL,20150301,98,83
879,POR,SAC,20150301,110,99
880,OKC,LAL,20150301,108,101
881,NOP,DEN,20150301,99,92
882,TOR,PHI,20150302,114,103
883,GSW,BRK,20150302,108,110
884,PHO,MIA,20150302,98,115
885,LAC,MIN,20150302,110,105
886,NOP,DAL,20150302,93,102
887,LAL,CHO,20150303,103,104
888,BOS,CLE,20150303,79,110
889,SAC,NYK,20150303,124,86
890,HOU,ATL,20150303,96,104
891,WAS,CHI,20150303,92,97
892,UTA,MEM,20150303,93,82
893,MIL,DEN,20150303,95,106
894,NYK,IND,20150304,82,105
895,PHO,ORL,20150304,105,100
896,UTA,BOS,20150304,84,85
897,CHO,BRK,20150304,115,91
898,CLE,TOR,20150304,120,112
899,MEM,HOU,20150304,102,100
900,LAL,MIA,20150304,94,100
901,DEN,MIN,20150304,100,85
902,DET,NOP,20150304,85,88
903,PHI,OKC,20150304,118,123
904,SAC,SAS,20150304,85,112
905,MIL,GSW,20150304,93,102
906,POR,LAC,20150304,98,93
907,OKC,CHI,20150305,105,108
908,DAL,POR,20150305,75,94
909,TOR,CHO,20150306,94,103
910,CHI,IND,20150306,84,98
911,SAC,ORL,20150306,114,119
912,UTA,PHI,20150306,89,83
913,MIA,WAS,20150306,97,99
914,CLE,ATL,20150306,97,106
915,PHO,BRK,20150306,108,100
916,DET,HOU,20150306,93,103
917,LAL,MEM,20150306,90,97
918,BOS,NOP,20150306,104,98
919,DEN,SAS,20150306,111,120
920,DAL,GSW,20150306,89,104
921,MEM,NOP,20150307,89,95
922,PHO,CLE,20150307,79,89
923,SAC,MIA,20150307,109,114
924,IND,NYK,20150307,92,86
925,ATL,PHI,20150307,84,92
926,POR,MIN,20150307,113,121
927,WAS,MIL,20150307,85,91
928,HOU,DEN,20150307,114,100
929,CHI,SAS,20150308,105,116
930,LAC,GSW,20150308,98,106
931,UTA,BRK,20150308,95,88
932,CHO,DET,20150308,108,101
933,BOS,ORL,20150308,98,103
934,TOR,OKC,20150308,104,108
935,DAL,LAL,20150308,100,93
936,WAS,CHO,20150309,95,69
937,SAC,ATL,20150309,105,130
938,BOS,MIA,20150309,100,90
939,MEM,CHI,20150309,101,91
940,NOP,MIL,20150309,114,103
941,NYK,DEN,20150309,78,106
942,GSW,PHO,20150309,98,80
943,MIN,LAC,20150309,76,89
944,ORL,IND,20150310,86,118
945,NOP,BRK,20150310,111,91
946,CLE,DAL,20150310,127,94
947,TOR,SAS,20150310,107,117
948,NYK,UTA,20150310,82,87
949,DET,LAL,20150310,85,93
950,SAC,CHO,20150311,113,106
951,CHI,PHI,20150311,104,95
952,MEM,BOS,20150311,92,95
953,BRK,MIA,20150311,98,104
954,ORL,MIL,20150311,91,97
955,LAC,OKC,20150311,120,108
956,ATL,DEN,20150311,102,115
957,MIN,PHO,20150311,97,106
958,DET,GSW,20150311,98,105
959,HOU,POR,20150311,100,105
960,MIL,IND,20150312,103,109
961,MEM,WAS,20150312,87,107
962,HOU,UTA,20150312,91,109
963,CLE,SAS,20150312,128,125
964,NYK,LAL,20150312,101,94
965,CHI,CHO,20150313,91,101
966,SAC,PHI,20150313,107,114
967,ORL,BOS,20150313,88,95
968,MIA,TOR,20150313,92,102
969,MIN,OKC,20150313,99,113
970,LAC,DAL,20150313,99,129
971,GSW,DEN,20150313,103,114
972,ATL,PHO,20150313,96,87
973,DET,POR,20150313,99,118
974,BOS,IND,20150314,93,89
975,SAC,WAS,20150314,97,113
976,BRK,PHI,20150314,94,87
977,MIL,MEM,20150314,83,96
978,DET,UTA,20150314,85,88
979,NYK,GSW,20150314,94,125
980,CHI,OKC,20150315,100,109
981,HOU,LAC,20150315,100,98
982,DEN,NOP,20150315,118,111
983,CLE,ORL,20150315,123,108
984,MIN,SAS,20150315,97,123
985,POR,TOR,20150315,113,97
986,NYK,PHO,20150315,89,102
987,ATL,LAL,20150315,91,86
988,TOR,IND,20150316,117,98
989,POR,WAS,20150316,97,105
990,PHI,BOS,20150316,89,108
991,DEN,MEM,20150316,81,92
992,CLE,MIA,20150316,92,106
993,BRK,MIN,20150316,122,106
994,OKC,DAL,20150316,115,119
995,CHO,UTA,20150316,66,94
996,ATL,SAC,20150316,110,103
997,LAL,GSW,20150316,105,108
998,MEM,DET,20150317,95,105
999,SAS,NYK,20150317,100,104
1000,ORL,HOU,20150317,94,107
1001,MIL,NOP,20150317,84,85
1002,CHO,LAC,20150317,92,99
1003,BRK,CLE,20150318,92,117
1004,DET,PHI,20150318,83,94
1005,POR,MIA,20150318,104,108
1006,MIN,TOR,20150318,100,105
1007,IND,CHI,20150318,86,103
1008,ORL,DAL,20150318,102,107
1009,SAS,MIL,20150318,114,103
1010,BOS,OKC,20150318,118,122
1011,LAC,SAC,20150318,116,105
1012,ATL,GSW,20150318,95,114
1013,WAS,UTA,20150318,88,84
1014,MIN,NYK,20150319,95,92
1015,DEN,HOU,20150319,108,118
1016,NOP,PHO,20150319,72,74
1017,UTA,LAL,20150319,80,73
1018,POR,ORL,20150320,104,111
1019,NYK,PHI,20150320,81,97
1020,MIL,BRK,20150320,127,129
1021,IND,CLE,20150320,92,95
1022,DEN,MIA,20150320,91,108
1023,TOR,CHI,20150320,92,108
1024,ATL,OKC,20150320,115,123
1025,MEM,DAL,20150320,112,101
1026,BOS,SAS,20150320,89,101
1027,CHO,SAC,20150320,91,101
1028,NOP,GSW,20150320,96,112
1029,WAS,LAC,20150320,99,113
1030,BRK,IND,20150321,123,111
1031,CHI,DET,20150321,91,107
1032,PHO,HOU,20150321,117,102
1033,POR,MEM,20150321,86,97
1034,UTA,GSW,20150321,91,106
1035,SAS,ATL,20150322,114,95
1036,CLE,MIL,20150322,108,90
1037,MIA,OKC,20150322,75,93
1038,NOP,LAC,20150322,100,107
1039,NYK,TOR,20150322,89,106
1040,DET,BOS,20150322,105,97
1041,DEN,ORL,20150322,119,100
1042,WAS,SAC,20150322,86,109
1043,CHO,MIN,20150322,109,98
1044,DAL,PHO,20150322,92,98
1045,PHI,LAL,20150322,87,101
1046,HOU,IND,20150323,110,100
1047,BOS,BRK,20150323,110,91
1048,MEM,NYK,20150323,103,82
1049,CHO,CHI,20150323,86,98
1050,MIN,UTA,20150323,106,104
1051,WAS,GSW,20150323,76,107
1052,TOR,DET,20150324,104,108
1053,SAS,DAL,20150324,94,101
1054,MIA,MIL,20150324,88,89
1055,LAL,OKC,20150324,117,127
1056,PHI,SAC,20150324,106,107
1057,GSW,POR,20150324,122,108
1058,BRK,CHO,20150325,91,88
1059,LAC,NYK,20150325,111,80
1060,ATL,ORL,20150325,95,83
1061,CHI,TOR,20150325,116,103
1062,IND,WAS,20150325,103,101
1063,MIA,BOS,20150325,93,86
1064,CLE,MEM,20150325,111,89
1065,LAL,MIN,20150325,101,99
1066,HOU,NOP,20150325,95,93
1067,PHI,DEN,20150325,99,85
1068,POR,UTA,20150325,92,89
1069,OKC,SAS,20150325,91,130
1070,SAC,PHO,20150325,108,99
1071,IND,MIL,20150326,107,111
1072,DET,ORL,20150327,111,97
1073,LAC,PHI,20150327,119,98
1074,CHO,WAS,20150327,107,110
1075,MIA,ATL,20150327,86,99
1076,CLE,BRK,20150327,98,106
1077,BOS,NYK,20150327,96,92
1078,LAL,TOR,20150327,83,94
1079,MIN,HOU,20150327,110,120
1080,GSW,MEM,20150327,107,84
1081,SAC,NOP,20150327,88,102
1082,DAL,SAS,20150327,76,94
1083,UTA,DEN,20150327,91,107
1084,POR,PHO,20150327,87,81
1085,ATL,CHO,20150328,100,115
1086,NYK,CHI,20150328,80,111
1087,GSW,MIL,20150328,108,95
1088,OKC,UTA,20150328,89,94
1089,DEN,POR,20150328,114,120
1090,HOU,WAS,20150329,99,91
1091,LAL,BRK,20150329,99,107
1092,MIN,NOP,20150329,88,110
1093,PHI,CLE,20150329,86,87
1094,LAC,BOS,20150329,119,106
1095,DET,MIA,20150329,102,109
1096,DAL,IND,20150329,99,104
1097,MEM,SAS,20150329,89,103
1098,OKC,PHO,20150329,109,97
1099,BOS,CHO,20150330,116,104
1100,LAL,PHI,20150330,113,111
1101,MIL,ATL,20150330,88,101
1102,HOU,TOR,20150330,96,99
1103,SAC,MEM,20150330,83,97
1104,UTA,MIN,20150330,104,84
1105,PHO,POR,20150330,86,109
1106,IND,BRK,20150331,106,111
1107,ATL,DET,20150331,95,105
1108,SAS,MIA,20150331,95,81
1109,GSW,LAC,20150331,110,106
1110,DET,CHO,20150401,78,102
1111,SAS,ORL,20150401,103,91
1112,PHI,WAS,20150401,93,106
1113,IND,BOS,20150401,87,100
1114,BRK,NYK,20150401,100,98
1115,SAC,HOU,20150401,111,115
1116,CHI,MIL,20150401,91,95
1117,TOR,MIN,20150401,113,99
1118,DAL,OKC,20150401,135,131
1119,DEN,UTA,20150401,84,98
1120,LAC,POR,20150401,126,122
1121,NOP,LAL,20150401,113,92
1122,MIA,CLE,20150402,88,114
1123,HOU,DAL,20150402,108,101
1124,PHO,GSW,20150402,106,107
1125,CHO,IND,20150403,74,93
1126,NYK,WAS,20150403,87,101
1127,MIL,BOS,20150403,110,101
1128,TOR,BRK,20150403,109,114
1129,DET,CHI,20150403,82,88
1130,OKC,MEM,20150403,92,100
1131,ORL,MIN,20150403,97,84
1132,DEN,SAS,20150403,93,123
1133,NOP,SAC,20150403,101,95
1134,POR,LAL,20150403,107,77
1135,PHI,CHO,20150404,91,92
1136,BRK,ATL,20150404,99,131
1137,MIA,DET,20150404,98,99
1138,BOS,TOR,20150404,117,116
1139,WAS,MEM,20150404,92,83
1140,GSW,DAL,20150404,123,110
1141,ORL,MIL,20150404,97,90
1142,LAC,DEN,20150404,107,92
1143,UTA,PHO,20150404,85,87
1144,NOP,POR,20150404,90,99
1145,HOU,OKC,20150405,115,112
1146,CHI,CLE,20150405,94,99
1147,MIA,IND,20150405,89,112
1148,GSW,SAS,20150405,92,107
1149,PHI,NYK,20150405,91,101
1150,UTA,SAC,20150405,101,95
1151,LAC,LAL,20150405,106,78
1152,POR,BRK,20150406,96,106
1153,PHO,ATL,20150407,69,96
1154,CHO,MIA,20150407,100,105
1155,GSW,NOP,20150407,100,103
1156,SAS,OKC,20150407,113,88
1157,MIN,SAC,20150407,111,116
1158,LAL,LAC,20150407,100,105
1159,TOR,CHO,20150408,92,74
1160,BOS,DET,20150408,113,103
1161,CHI,ORL,20150408,103,105
1162,WAS,PHI,20150408,119,90
1163,ATL,BRK,20150408,114,111
1164,IND,NYK,20150408,102,86
1165,NOP,MEM,20150408,74,110
1166,CLE,MIL,20150408,104,99
1167,HOU,SAS,20150408,98,110
1168,LAL,DEN,20150408,101,119
1169,SAC,UTA,20150408,91,103
1170,PHO,DAL,20150408,104,107
1171,MIN,POR,20150408,91,116
1172,CHI,MIA,20150409,89,78
1173,POR,GSW,20150409,105,116
1174,TOR,ORL,20150410,101,99
1175,CHO,ATL,20150410,80,104
1176,WAS,BRK,20150410,80,117
1177,BOS,CLE,20150410,99,90
1178,IND,DET,20150410,107,103
1179,MIL,NYK,20150410,99,91
1180,SAS,HOU,20150410,104,103
1181,PHO,NOP,20150410,75,90
1182,SAC,OKC,20150410,103,116
1183,DAL,DEN,20150410,144,143
1184,MEM,UTA,20150410,89,88
1185,MIN,LAL,20150410,98,106
1186,NYK,ORL,20150411,80,79
1187,TOR,MIA,20150411,107,104
1188,PHI,CHI,20150411,107,114
1189,MEM,LAC,20150411,86,94
1190,UTA,POR,20150411,111,105
1191,MIN,GSW,20150411,101,110
1192,CLE,BOS,20150412,78,117
1193,BRK,MIL,20150412,73,96
1194,CHO,DET,20150412,77,116
1195,SAC,DEN,20150412,111,122
1196,OKC,IND,20150412,104,116
1197,ATL,WAS,20150412,99,108
1198,NOP,HOU,20150412,114,121
1199,PHO,SAS,20150412,91,107
1200,DAL,LAL,20150412,120,106
1201,HOU,CHO,20150413,100,90
1202,DET,CLE,20150413,97,109
1203,MIL,PHI,20150413,107,97
1204,NYK,ATL,20150413,112,108
1205,CHI,BRK,20150413,113,86
1206,ORL,MIA,20150413,93,100
1207,NOP,MIN,20150413,100,88
1208,POR,OKC,20150413,90,101
1209,DAL,UTA,20150413,92,109
1210,LAL,SAC,20150413,92,102
1211,MEM,GSW,20150413,107,111
1212,DEN,LAC,20150413,103,110
1213,TOR,BOS,20150414,93,95
1214,WAS,IND,20150414,95,99
1215,LAC,PHO,20150414,112,101
1216,CHO,TOR,20150415,87,92
1217,ORL,BRK,20150415,88,101
1218,ATL,CHI,20150415,85,91
1219,WAS,CLE,20150415,108,113
1220,POR,DAL,20150415,98,114
1221,UTA,HOU,20150415,91,117
1222,BOS,MIL,20150415,105,100
1223,OKC,MIN,20150415,138,113
1224,SAS,NOP,20150415,103,108
1225,DET,NYK,20150415,112,90
1226,MIA,PHI,20150415,105,101
1227,IND,MEM,20150415,83,95
1228,DEN,GSW,20150415,126,133
1229,SAC,LAL,20150415,122,99
1230,WAS,TOR,20150418,93,86
1231,NOP,GSW,20150418,99,106
1232,MIL,CHI,20150418,91,103
1233,DAL,HOU,20150418,108,118
1234,BOS,CLE,20150419,100,113
1235,BRK,ATL,20150419,92,99
1236,POR,MEM,20150419,86,100
1237,SAS,LAC,20150419,92,107
1238,MIL,CHI,20150420,82,91
1239,NOP,GSW,20150420,87,97
1240,BOS,CLE,20150421,91,99
1241,WAS,TOR,20150421,117,106
1242,DAL,HOU,20150421,99,111
1243,BRK,ATL,20150422,91,96
1244,POR,MEM,20150422,82,97
1245,SAS,LAC,20150422,111,107
1246,CLE,BOS,20150423,103,95
1247,CHI,MIL,20150423,113,106
1248,GSW,NOP,20150423,123,119
1249,HOU,DAL,20150424,130,128
1250,TOR,WAS,20150424,99,106
1251,LAC,SAS,20150424,73,100
1252,ATL,BRK,20150425,83,91
1253,CHI,MIL,20150425,90,92
1254,GSW,NOP,20150425,109,98
1255,MEM,POR,20150425,115,109
1256,CLE,BOS,20150426,101,93
1257,LAC,SAS,20150426,114,105
1258,TOR,WAS,20150426,94,125
1259,HOU,DAL,20150426,109,121
1260,ATL,BRK,20150427,115,120
1261,MIL,CHI,20150427,94,88
1262,MEM,POR,20150427,92,99
1263,DAL,HOU,20150428,94,103
1264,SAS,LAC,20150428,111,107
1265,BRK,ATL,20150429,97,107
1266,POR,MEM,20150429,93,99
1267,CHI,MIL,20150430,120,66
1268,LAC,SAS,20150430,102,96
1269,ATL,BRK,20150501,111,87
1270,SAS,LAC,20150502,109,111
1271,WAS,ATL,20150503,104,98
1272,MEM,GSW,20150503,86,101
1273,CHI,CLE,20150504,99,92
1274,LAC,HOU,20150504,117,101
1275,WAS,ATL,20150505,90,106
1276,MEM,GSW,20150505,97,90
1277,CHI,CLE,20150506,91,106
1278,LAC,HOU,20150506,109,115
1279,CLE,CHI,20150508,96,99
1280,HOU,LAC,20150508,99,124
1281,ATL,WAS,20150509,101,103
1282,GSW,MEM,20150509,89,99
1283,CLE,CHI,20150510,86,84
1284,HOU,LAC,20150510,95,128
1285,ATL,WAS,20150511,106,101
1286,GSW,MEM,20150511,101,84
1287,CHI,CLE,20150512,101,106
1288,LAC,HOU,20150512,103,124
1289,WAS,ATL,20150513,81,82
1290,MEM,GSW,20150513,78,98
1291,CLE,CHI,20150514,94,73
1292,HOU,LAC,20150514,119,107
1293,ATL,WAS,20150515,94,91
1294,GSW,MEM,20150515,108,95
1295,LAC,HOU,20150517,100,113
1296,HOU,GSW,20150519,106,110
1297,CLE,ATL,20150520,97,89
1298,HOU,GSW,20150521,98,99
1299,CLE,ATL,20150522,94,82
1300,GSW,HOU,20150523,115,80
1301,ATL,CLE,20150524,111,114
1302,GSW,HOU,20150525,115,128
1303,ATL,CLE,20150526,88,118
1304,HOU,GSW,20150527,90,104
1305,CLE,GSW,20150604,100,108
1306,CLE,GSW,20150607,95,93
1307,GSW,CLE,20150609,91,96
1308,GSW,CLE,20150611,103,82
1309,CLE,GSW,20150614,91,104
1310,GSW,CLE,20150616,105,97
1311,CLE,CHI,20151027,95,97
1312,DET,ATL,20151027,106,94
1313,NOP,GSW,20151027,95,111
1314,WAS,ORL,20151028,88,87
1315,PHI,BOS,20151028,95,112
1316,CHI,BRK,20151028,115,100
1317,UTA,DET,20151028,87,92
1318,IND,TOR,20151028,99,106
1319,CHO,MIA,20151028,94,104
1320,NYK,MIL,20151028,122,97
1321,SAS,OKC,20151028,106,112
1322,CLE,MEM,20151028,106,76
1323,DEN,HOU,20151028,105,85
1324,DAL,PHO,20151028,111,95
1325,NOP,POR,20151028,94,112
1326,LAC,SAC,20151028,111,104
1327,MIN,LAL,20151028,112,111
1328,MEM,IND,20151029,112,103
1329,ATL,NYK,20151029,112,101
1330,DAL,LAC,20151029,88,104
1331,MIA,CLE,20151030,92,102
1332,UTA,PHI,20151030,99,71
1333,OKC,ORL,20151030,139,136
1334,TOR,BOS,20151030,113,103
1335,CHI,DET,20151030,94,98
1336,CHO,ATL,20151030,94,97
1337,WAS,MIL,20151030,118,113
1338,BRK,SAS,20151030,75,102
1339,MIN,DEN,20151030,95,78
1340,GSW,HOU,20151030,112,92
1341,LAL,SAC,20151030,114,132
1342,POR,PHO,20151030,92,110
1343,UTA,IND,20151031,97,76
1344,NYK,WAS,20151031,117,110
1345,GSW,NOP,20151031,134,120
1346,BRK,MEM,20151031,91,101
1347,PHO,POR,20151031,101,90
1348,SAC,LAC,20151031,109,114
1349,ATL,CHO,20151101,94,92
1350,SAS,BOS,20151101,95,87
1351,HOU,MIA,20151101,89,109
1352,MIL,TOR,20151101,87,106
1353,ORL,CHI,20151101,87,92
1354,DEN,OKC,20151101,93,117
1355,DAL,LAL,20151101,103,93
1356,CLE,PHI,20151102,107,100
1357,MIL,BRK,20151102,103,96
1358,SAS,NYK,20151102,94,84
1359,OKC,HOU,20151102,105,110
1360,POR,MIN,20151102,106,101
1361,MEM,GSW,20151102,69,119
1362,PHO,LAC,20151102,96,102
1363,CHI,CHO,20151103,105,130
1364,IND,DET,20151103,94,82
1365,ATL,MIA,20151103,98,92
1366,ORL,NOP,20151103,103,94
1367,TOR,DAL,20151103,102,91
1368,MEM,SAC,20151103,103,89
1369,DEN,LAL,20151103,120,109
1370,BOS,IND,20151104,98,100
1371,SAS,WAS,20151104,99,102
1372,BRK,ATL,20151104,87,101
1373,NYK,CLE,20151104,86,96
1374,ORL,HOU,20151104,114,119
1375,PHI,MIL,20151104,87,91
1376,TOR,OKC,20151104,103,98
1377,SAC,PHO,20151104,97,118
1378,POR,UTA,20151104,108,92
1379,LAC,GSW,20151104,108,112
1380,OKC,CHI,20151105,98,104
1381,MIA,MIN,20151105,96,84
1382,CHO,DAL,20151105,108,94
1383,UTA,DEN,20151105,96,84
1384,MEM,POR,20151105,96,115
1385,TOR,ORL,20151106,87,92
1386,WAS,BOS,20151106,98,118
1387,LAL,BRK,20151106,104,98
1388,PHI,CLE,20151106,102,108
1389,MIL,NYK,20151106,99,92
1390,MIA,IND,20151106,87,90
1391,ATL,NOP,20151106,121,115
1392,DET,PHO,20151106,100,92
1393,DEN,GSW,20151106,104,119
1394,HOU,SAC,20151106,116,110
1395,MIN,CHI,20151107,102,93
1396,ORL,PHI,20151107,105,97
1397,WAS,ATL,20151107,99,114
1398,NOP,DAL,20151107,98,107
1399,BRK,MIL,20151107,86,94
1400,CHO,SAS,20151107,94,114
1401,MEM,UTA,20151107,79,89
1402,GSW,SAC,20151107,103,94
1403,HOU,LAC,20151107,109,105
1404,IND,CLE,20151108,97,101
1405,LAL,NYK,20151108,95,99
1406,TOR,MIA,20151108,76,96
1407,PHO,OKC,20151108,103,124
1408,DET,POR,20151108,120,103
1409,ORL,IND,20151109,84,97
1410,CHI,PHI,20151109,111,88
1411,MIN,ATL,20151109,117,107
1412,POR,DEN,20151109,104,108
1413,SAS,SAC,20151109,106,88
1414,DET,GSW,20151109,95,109
1415,MEM,LAC,20151109,92,94
1416,UTA,CLE,20151110,114,118
1417,OKC,WAS,20151110,125,101
1418,LAL,MIA,20151110,88,101
1419,NYK,TOR,20151110,111,109
1420,BOS,MIL,20151110,99,83
1421,CHO,MIN,20151110,104,95
1422,DAL,NOP,20151110,105,120
1423,NYK,CHO,20151111,93,95
1424,LAL,ORL,20151111,99,101
1425,TOR,PHI,20151111,119,103
1426,IND,BOS,20151111,102,91
1427,NOP,ATL,20151111,98,106
1428,LAC,DAL,20151111,108,118
1429,BRK,HOU,20151111,106,98
1430,GSW,MEM,20151111,100,84
1431,MIL,DEN,20151111,102,103
1432,DET,SAC,20151111,92,101
1433,SAS,POR,20151111,113,101
1434,UTA,MIA,20151112,91,92
1435,GSW,MIN,20151112,129,116
1436,LAC,PHO,20151112,104,118
1437,MIN,IND,20151113,103,107
1438,UTA,ORL,20151113,93,102
1439,ATL,BOS,20151113,93,106
1440,CLE,NYK,20151113,90,84
1441,NOP,TOR,20151113,81,100
1442,CHO,CHI,20151113,97,102
1443,POR,MEM,20151113,100,101
1444,PHI,OKC,20151113,85,102
1445,LAL,DAL,20151113,82,90
1446,HOU,DEN,20151113,98,107
1447,BRK,SAC,20151113,109,111
1448,DET,LAC,20151114,96,101
1449,ORL,WAS,20151114,99,108
1450,DAL,HOU,20151114,110,98
1451,CLE,MIL,20151114,105,108
1452,PHI,SAS,20151114,83,92
1453,DEN,PHO,20151114,81,105
1454,BRK,GSW,20151114,99,107
1455,NOP,NYK,20151115,87,95
1456,MEM,MIN,20151115,114,106
1457,POR,CHO,20151115,94,106
1458,UTA,ATL,20151115,97,96
1459,BOS,OKC,20151115,100,85
1460,TOR,SAC,20151115,101,107
1461,DET,LAL,20151115,85,97
1462,DAL,PHI,20151116,92,86
1463,IND,CHI,20151116,95,96
1464,BOS,HOU,20151116,111,95
1465,OKC,MEM,20151116,114,122
1466,POR,SAS,20151116,80,93
1467,LAL,PHO,20151116,101,120
1468,MIL,WAS,20151117,86,115
1469,ATL,BRK,20151117,88,90
1470,CLE,DET,20151117,99,104
1471,MIN,MIA,20151117,103,91
1472,CHO,NYK,20151117,94,102
1473,DEN,NOP,20151117,115,98
1474,TOR,GSW,20151117,110,115
1475,BRK,CHO,20151118,111,116
1476,MIN,ORL,20151118,101,104
1477,IND,PHI,20151118,112,85
1478,DAL,BOS,20151118,106,102
1479,SAC,ATL,20151118,97,103
1480,POR,HOU,20151118,103,108
1481,NOP,OKC,20151118,103,110
1482,DEN,SAS,20151118,98,109
1483,TOR,UTA,20151118,89,93
1484,CHI,PHO,20151118,103,97
1485,SAC,MIA,20151119,109,116
1486,MIL,CLE,20151119,100,115
1487,GSW,LAC,20151119,124,117
1488,PHI,CHO,20151120,88,113
1489,BRK,BOS,20151120,95,120
1490,HOU,MEM,20151120,84,96
1491,DET,MIN,20151120,96,86
1492,SAS,NOP,20151120,90,104
1493,NYK,OKC,20151120,93,90
1494,UTA,DAL,20151120,93,102
1495,PHO,DEN,20151120,114,107
1496,LAC,POR,20151120,91,102
1497,CHI,GSW,20151120,94,106
1498,TOR,LAL,20151120,102,91
1499,SAC,ORL,20151121,97,91
1500,MIL,IND,20151121,86,123
1501,ATL,CLE,20151121,97,109
1502,WAS,DET,20151121,97,95
1503,NYK,HOU,20151121,107,102
1504,PHI,MIA,20151121,91,96
1505,MEM,SAS,20151121,82,92
1506,TOR,LAC,20151122,91,80
1507,BOS,BRK,20151122,101,111
1508,PHO,NOP,20151122,116,122
1509,DAL,OKC,20151122,114,117
1510,GSW,DEN,20151122,118,105
1511,POR,LAL,20151122,107,93
1512,SAC,CHO,20151123,122,127
1513,ORL,CLE,20151123,103,117
1514,NYK,MIA,20151123,78,95
1515,DET,MIL,20151123,88,109
1516,PHI,MIN,20151123,95,100
1517,PHO,SAS,20151123,84,98
1518,OKC,UTA,20151123,111,89
1519,IND,WAS,20151124,123,106
1520,BOS,ATL,20151124,97,121
1521,DAL,MEM,20151124,96,110
1522,LAC,DEN,20151124,111,94
1523,CHI,POR,20151124,93,88
1524,LAL,GSW,20151124,77,111
1525,WAS,CHO,20151125,87,101
1526,NYK,ORL,20151125,91,100
1527,PHI,BOS,20151125,80,84
1528,MIA,DET,20151125,81,104
1529,CLE,TOR,20151125,99,103
1530,MEM,HOU,20151125,102,93
1531,SAC,MIL,20151125,129,118
1532,ATL,MIN,20151125,95,99
1533,BRK,OKC,20151125,99,110
1534,DAL,SAS,20151125,83,88
1535,NOP,PHO,20151125,120,114
1536,UTA,LAC,20151125,102,91
1537,CLE,CHO,20151127,95,90
